528.45   0.4500029   0.4511681   0.4501463   0.4507126   0.4475251   0.449604   0.4498687   0.4521682   0.26041   0.2608151   0.2612555   0.2604448   
528.5   0.4694798   0.4706044   0.4695781   0.4702303   0.4667604   0.4689998   0.4692879   0.4717105   0.2686921   0.2691159   0.2695814   0.2687304   
528.55   0.4900815   0.4911666   0.4901205   0.4908715   0.487114   0.4895028   0.4898167   0.4923654   0.2774345   0.2778788   0.2783714   0.2774772   
528.6   0.5118368   0.5128985   0.5118046   0.5126646   0.5086298   0.5111443   0.5114863   0.5141639   0.286676   0.2871425   0.2876643   0.2867238   
528.65   0.5347744   0.5358436   0.5346615   0.5356378   0.5313515   0.5339556   0.5343275   0.5371371   0.2964551   0.2969456   0.2974986   0.2965085   
528.7   0.558923   0.5600456   0.5587225   0.5598195   0.5553229   0.557968   0.5583715   0.5613158   0.3068105   0.3073268   0.3079131   0.30687   
528.75   0.5843034   0.5855353   0.5840126   0.5852276   0.5805819   0.5832053   0.5836434   0.5867213   0.3177809   0.3183248   0.3189463   0.3178468   
528.8   0.6108543   0.6122346   0.6104862   0.6117946   0.6070736   0.6096176   0.6100975   0.6132977   0.3294051   0.3299783   0.3306371   0.3294775   
528.85   0.6384663   0.640011   0.6380513   0.6394101   0.6346675   0.6371143   0.6376415   0.6409521   0.3417216   0.3423258   0.343024   0.3418005   
528.9   0.6670292   0.6687315   0.6666149   0.6679633   0.6632311   0.665604   0.6661825   0.6695918   0.354769   0.3554059   0.3561454   0.3548541   
528.95   0.6964326   0.6982634   0.6960841   0.6973433   0.6926317   0.6949954   0.6956275   0.6991238   0.368584   0.3692555   0.370038   0.3686751   
529   0.7265647   0.7284711   0.7263643   0.7274368   0.7227362   0.7251946   0.7258818   0.7294511   0.3832029   0.383911   0.384738   0.3832993   
529.05   0.7572294   0.7591445   0.7572497   0.7580377   0.7533567   0.7559847   0.7567399   0.760341   0.3986616   0.3994085   0.4002815   0.3987628   
529.1   0.7881091   0.7899856   0.7883566   0.788826   0.7842022   0.7869803   0.7878183   0.7914028   0.4149964   0.4157844   0.4167047   0.4151017   
529.15   0.8188765   0.8206907   0.819285   0.8194741   0.8149698   0.8177844   0.8187173   0.822237   0.4322433   0.433075   0.4340436   0.4323518   
529.2   0.8491817   0.8509194   0.84965   0.8496306   0.8453315   0.8480165   0.8490527   0.8524636   0.4504384   0.4513165   0.4523344   0.4505491   
529.25   0.8786354   0.8802786   0.8790953   0.8789077   0.8748988   0.8773225   0.8784688   0.8817289   0.4696074   0.4705342   0.4715991   0.4697173   
529.3   0.9068438   0.9083707   0.9072677   0.9069143   0.9032746   0.9053508   0.9066134   0.9096808   0.4897233   0.4907003   0.4918068   0.4898268   
529.35   0.9334152   0.9348016   0.9338147   0.9332622   0.9300629   0.9317509   0.9331347   0.935969   0.5107423   0.5117713   0.5129139   0.510834   
529.4   0.9580023   0.9592285   0.9584042   0.9576107   0.9549076   0.9561927   0.9577012   0.9602657   0.5326208   0.5337037   0.5348769   0.5326953   
529.45   0.9803026   0.9813499   0.9807248   0.9796594   0.9775045   0.9783649   0.9800028   0.9822602   0.5553148   0.5564538   0.5576524   0.5553671   
529.5   1.000015   1.000866   1.000467   0.9991094   0.9975526   0.9979565   0.9997301   1.001643   0.5787765   0.5799733   0.58119   0.5788002   
