# # Li2IrO3_O_Kedge                                              FEFF 9.6.4  
# # POT  SCF 100  8.0000   0, screened core-hole, AFOLP (folp(0)= 1.300)
# # Abs   Z= 8 Rmt= 1.011 Rnm= 1.075 K  shell
# # Pot 1 Z=77 Rmt= 1.335 Rnm= 1.421
# # Pot 2 Z= 8 Rmt= 1.012 Rnm= 1.076
# # Pot 3 Z= 3 Rmt= 1.266 Rnm= 1.333
# # Gam_ch=1.559E-01 H-L exch Vi= 3.000E-01 Vr= 1.000E+00
# # Mu=-7.800E+00eV kf=2.219E+00 Vint=-1.512E+01eV Rs_int= 1.634
# FMS rfms= 9.9000
# # PATH  Rmax= 0.100,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   5.00000E-01
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           4.8613E-03
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
     524.720    -13.410  -1.100  7.17048E-02  5.95985E-02  1.21063E-02
     525.520    -12.610  -1.000  1.03095E-01  8.51181E-02  1.79770E-02
     526.244    -11.886  -0.900  1.32918E-01  1.08769E-01  2.41491E-02
     526.892    -11.238  -0.800  1.72070E-01  1.38849E-01  3.32212E-02
     527.463    -10.667  -0.700  2.27630E-01  1.79839E-01  4.77909E-02
     527.959    -10.172  -0.600  3.08154E-01  2.36546E-01  7.16079E-02
     528.378     -9.752  -0.500  4.21703E-01  3.13242E-01  1.08461E-01
     528.721     -9.410  -0.400  5.65774E-01  4.08862E-01  1.56912E-01
     528.987     -9.143  -0.300  7.14849E-01  5.10615E-01  2.04233E-01
     529.141     -8.989  -0.223  8.09451E-01  5.79851E-01  2.29600E-01
     529.330     -8.800   0.000  9.19563E-01  6.71019E-01  2.48544E-01
     529.519     -8.611   0.223  1.00444E+00  7.61743E-01  2.42697E-01
     529.708     -8.422   0.315  1.04909E+00  8.44454E-01  2.04632E-01
     529.897     -8.233   0.386  1.04942E+00  9.14700E-01  1.34722E-01
     530.086     -8.044   0.445  1.01183E+00  9.71633E-01  4.01960E-02
     530.102     -8.028   0.450  1.00740E+00  9.75788E-01  3.16096E-02
     530.283     -7.847   0.500  9.47050E-01  1.01825E+00 -7.11974E-02
     530.483     -7.647   0.550  8.73084E-01  1.05492E+00 -1.81837E-01
     530.702     -7.428   0.600  8.02522E-01  1.08553E+00 -2.83004E-01
     530.940     -7.190   0.650  7.53835E-01  1.11036E+00 -3.56529E-01
     531.197     -6.933   0.700  7.42245E-01  1.13003E+00 -3.87790E-01
     531.473     -6.657   0.750  7.80159E-01  1.14524E+00 -3.65080E-01
     531.769     -6.362   0.800  8.81269E-01  1.15667E+00 -2.75399E-01
     532.083     -6.047   0.850  1.05998E+00  1.16495E+00 -1.04965E-01
     532.416     -5.714   0.900  1.31550E+00  1.17062E+00  1.44879E-01
     532.769     -5.361   0.950  1.60526E+00  1.17416E+00  4.31107E-01
     533.140     -4.990   1.000  1.85443E+00  1.17594E+00  6.78483E-01
     533.531     -4.599   1.050  2.01757E+00  1.17631E+00  8.41267E-01
     533.940     -4.190   1.100  2.08986E+00  1.17552E+00  9.14336E-01
     534.369     -3.761   1.150  2.08336E+00  1.17381E+00  9.09547E-01
     534.817     -3.314   1.200  2.06405E+00  1.17138E+00  8.92676E-01
     535.283     -2.847   1.250  2.06564E+00  1.16837E+00  8.97271E-01
     535.769     -2.361   1.300  1.96937E+00  1.16492E+00  8.04448E-01
     536.274     -1.856   1.350  1.70722E+00  1.16115E+00  5.46072E-01
     536.798     -1.332   1.400  1.44472E+00  1.15714E+00  2.87586E-01
     537.341     -0.789   1.450  1.33968E+00  1.15297E+00  1.86710E-01
     537.903     -0.227   1.500  1.35600E+00  1.14872E+00  2.07284E-01
     538.484      0.354   1.550  1.44086E+00  1.14442E+00  2.96439E-01
     539.084      0.954   1.600  1.57429E+00  1.14013E+00  4.34155E-01
     539.703      1.573   1.650  1.71298E+00  1.13589E+00  5.77099E-01
     540.341      2.211   1.700  1.82135E+00  1.13171E+00  6.89646E-01
     540.998      2.868   1.750  1.80925E+00  1.12761E+00  6.81635E-01
     541.675      3.544   1.800  1.61391E+00  1.12363E+00  4.90280E-01
     542.370      4.240   1.850  1.32258E+00  1.11976E+00  2.02821E-01
     543.084      4.954   1.900  1.09725E+00  1.11602E+00 -1.87615E-02
     543.818      5.688   1.950  9.86631E-01  1.11240E+00 -1.25766E-01
     544.570      6.440   2.000  9.69385E-01  1.10891E+00 -1.39521E-01
     545.342      7.212   2.050  1.00689E+00  1.10554E+00 -9.86453E-02
     546.132      8.002   2.100  1.04239E+00  1.10229E+00 -5.98936E-02
     546.942      8.812   2.150  1.05030E+00  1.09915E+00 -4.88420E-02
     547.771      9.640   2.200  1.01750E+00  1.09611E+00 -7.86051E-02
     548.618     10.488   2.250  9.31810E-01  1.09315E+00 -1.61344E-01
     549.485     11.355   2.300  8.48914E-01  1.09028E+00 -2.41367E-01
     550.371     12.241   2.350  8.09298E-01  1.08747E+00 -2.78176E-01
     551.276     13.146   2.400  8.12765E-01  1.08471E+00 -2.71950E-01
     552.200     14.069   2.450  8.40763E-01  1.08199E+00 -2.41223E-01
     553.143     15.012   2.500  8.80302E-01  1.07927E+00 -1.98970E-01
     554.105     15.974   2.550  9.29391E-01  1.07656E+00 -1.47169E-01
     555.086     16.956   2.600  9.82057E-01  1.07383E+00 -9.17719E-02
     556.086     17.956   2.650  1.02625E+00  1.07106E+00 -4.48176E-02
     557.105     18.975   2.700  1.04678E+00  1.06825E+00 -2.14675E-02
     558.143     20.013   2.750  1.04919E+00  1.06537E+00 -1.61759E-02
     559.200     21.070   2.800  1.06386E+00  1.06240E+00  1.45854E-03
     560.277     22.147   2.850  1.11924E+00  1.05932E+00  5.99110E-02
     561.372     23.242   2.900  1.21645E+00  1.05613E+00  1.60315E-01
     562.487     24.356   2.950  1.31655E+00  1.05281E+00  2.63737E-01
     563.620     25.490   3.000  1.35834E+00  1.04934E+00  3.09006E-01
     564.773     26.642   3.050  1.29886E+00  1.04571E+00  2.53149E-01
     565.944     27.814   3.100  1.18015E+00  1.04191E+00  1.38239E-01
     567.135     29.005   3.150  1.07772E+00  1.03793E+00  3.97961E-02
     568.344     30.214   3.200  1.01197E+00  1.03375E+00 -2.17759E-02
     569.573     31.443   3.250  9.73881E-01  1.02938E+00 -5.54961E-02
     570.821     32.691   3.300  9.54059E-01  1.02480E+00 -7.07422E-02
     572.088     33.958   3.350  9.47294E-01  1.02001E+00 -7.27198E-02
     573.374     35.243   3.400  9.50261E-01  1.01501E+00 -6.47533E-02
     574.679     36.548   3.450  9.60251E-01  1.00979E+00 -4.95432E-02
     576.003     37.872   3.500  9.72710E-01  1.00436E+00 -3.16505E-02
     577.346     39.215   3.550  9.79632E-01  9.98713E-01 -1.90806E-02
     578.708     40.577   3.600  9.74041E-01  9.92849E-01 -1.88079E-02
     580.089     41.959   3.650  9.56495E-01  9.86775E-01 -3.02794E-02
     581.489     43.359   3.700  9.34780E-01  9.80499E-01 -4.57193E-02
     582.908     44.778   3.750  9.15639E-01  9.74030E-01 -5.83907E-02
     584.346     46.216   3.800  9.00312E-01  9.67374E-01 -6.70620E-02
     585.804     47.674   3.850  8.88574E-01  9.60534E-01 -7.19601E-02
     587.280     49.150   3.900  8.81272E-01  9.53522E-01 -7.22498E-02
     588.775     50.645   3.950  8.78786E-01  9.46352E-01 -6.75658E-02
     590.290     52.160   4.000  8.81235E-01  9.39038E-01 -5.78030E-02
     591.823     53.693   4.050  8.86981E-01  9.31583E-01 -4.46024E-02
     593.376     55.246   4.100  8.92196E-01  9.24006E-01 -3.18100E-02
     594.948     56.818   4.150  8.93877E-01  9.16319E-01 -2.24420E-02
     596.538     58.408   4.200  8.92960E-01  9.08538E-01 -1.55779E-02
     598.148     60.018   4.250  8.94470E-01  9.00674E-01 -6.20385E-03
