natx =      362
    x       y        z       iph  
      4.81439      2.99709     -4.97824   2      5.29016
      2.67600      3.02410      5.38413   2      5.29058
      7.29255      4.64085     -3.42827   3      5.33146
     -0.43048      0.07565     -1.67476   3      5.43850
      2.90744     -1.52599      3.21821   2      5.51177
      0.56834      0.08588      3.65005   2      5.52564
      2.91122      7.59290      3.23921   2      5.55960
     -0.33301      2.99494     -3.80106   2      5.71505
      7.82341      3.02625      4.20695   2      5.71545
      8.65881      0.07225     -0.82308   2      5.81661
      3.74104     -2.87585      0.18690   2      5.88691
      4.58061      0.05660     -4.82709   2      5.89285
      8.79514      0.09345      1.15207   3      5.90898
      0.33624      6.26568      3.82449   2      5.94395
     -1.07122      4.60951     -2.90790   3      5.95217
      1.07106      3.09820     -5.17368   1      6.00533
      9.22747      3.12951      2.83433   1      6.08238
      3.64372      1.57634     -5.76824   1      6.14174
      7.08519      4.64083      5.10012   3      6.14790
      3.51518      9.18900      0.37510   2      6.18464
      4.81401      6.22953     -4.97329   2      6.18807
      8.89222      6.24519     -0.96928   2      6.19078
     -1.40259      6.24089      1.38508   2      6.19104
      6.65090     -1.43095      3.41408   1      6.20383
      2.67562      6.25655      5.38908   2      6.21092
      2.44221      0.08361      5.53528   2      6.22123
      4.50821      0.08315      5.67840   3      6.25603
     -1.63599      0.06796      1.53127   2      6.27561
      7.72010     -1.44445     -1.76710   1      6.28744
      5.14592     -2.96789     -1.18441   1      6.29555
      7.58962      0.08576      4.35811   2      6.37217
      6.65468      7.68795      3.43508   1      6.38647
      6.64661      0.05613     -4.68396   3      6.40544
      7.72387      7.67444     -1.74610   1      6.43238
     -2.14042      4.62302      2.27329   3      6.44403
      5.58118      9.18853      0.51822   3      6.45228
      9.12578      1.69459     -3.13528   2      6.46735
     -2.57288      1.58770      0.59012   1      6.48794
     -0.56680      0.05445     -3.64991   2      6.49438
      8.05485     -1.52384      2.04104   2      6.52059
      1.40166     -2.86672     -1.37769   2      6.52209
      1.93779      4.63868      6.27730   3      6.54341
     -0.33339      6.22738     -3.79611   2      6.55514
      3.65150      9.21020      2.35025   3      6.56127
      8.05862      7.59505      2.06204   2      6.56326
      5.47987     -2.85106      2.62632   2      6.57627
      7.82302      6.25870      4.21191   2      6.57647
      2.24229      7.55617     -4.37722   2      6.62515
      5.24753     -1.53356      4.78697   2      6.62766
      1.50350     -1.43310      4.59126   1      6.63586
      2.23852     -1.56272     -4.39822   2      6.66017
      5.25130      7.58533      4.80797   2      6.66341
      1.64131      9.19127     -1.51013   2      6.74946
      7.15639      4.61678     -5.40667   2      6.75872
      1.07149      6.13535     -5.16742   1      6.76374
     -1.17076     -1.54164     -0.78579   2      6.77275
     -1.16699      7.57725     -0.76480   2      6.77609
      1.50727      7.68580      4.61226   1      6.80481
      9.35872      4.63625     -3.28514   2      6.80579
     -1.49967      0.08915      3.50643   3      6.85273
      9.22790      6.16666      2.84060   1      6.85398
      2.47402      3.00423     -6.54750   2      6.86886
      5.71952      9.20692      2.49388   2      6.89467
     -1.06734      3.12521      5.18869   1      6.93058
      0.10179      1.69631      5.96665   2      6.94445
      7.38759      1.67145     -5.57289   2      6.95842
      4.72070      9.19669     -2.83093   3      6.95823
     10.63040      3.03554      1.46051   2      6.99925
      6.21846      3.10035     -6.35086   1      7.00533
     10.29670      3.11600     -2.34685   1      7.03095
     -3.00226      4.63655     -1.07391   3      7.05687
     -0.00148     -2.97004     -0.00723   1      7.06078
      6.54907     -2.86457     -2.55487   2      7.07030
      5.15415      4.66787      6.93410   3      7.07403
      4.07673     -2.95438      3.99678   1      7.07751
      0.43378      9.18638      1.69540   3      7.16436
     -2.00528      4.64546      4.25040   2      7.21958
     -1.50368      1.57419     -4.59106   1      7.25224
     -0.12941      4.64165      6.13287   2      7.26895
     -0.09983      1.67678     -5.96211   2      7.38710
     -2.23822      1.70380      4.40026   2      7.42488
      0.13311      4.61845     -6.11197   2      7.45022
      3.64189     -1.46011     -5.77111   1      7.46247
      6.78871      9.19342     -2.68731   2      7.47244
     -3.74258      3.01559     -0.18914   2      7.49797
      1.50298      9.17288     -3.48579   3      7.52334
     10.16540      4.64595      3.77852   2      7.52855
      3.64566      7.65878     -5.75011   1      7.55298
      5.04758      1.67893     -7.13928   2      7.57468
      2.47463      6.23867     -6.53787   2      7.58072
     10.39660      1.70061      3.61230   2      7.58844
      2.70673      0.05887     -6.71232   2      7.59022
      3.00321     -4.49372      1.07511   3      7.59164
     -2.90722      1.66715     -3.21854   2      7.60033
     -1.06691      6.16236      5.19495   1      7.61636
     10.72480      0.07179     -0.67996   3      7.62456
      4.41384      3.04690      7.81887   2      7.64553
      6.21889      6.13750     -6.34459   1      7.66560
      0.33247     -2.85321      3.80349   2      7.68123
     -0.42670      9.19454     -1.65376   3      7.68677
     10.29710      6.15316     -2.34058   1      7.69867
     10.63100      6.26998      1.47014   2      7.72283
     -2.57471     -1.44875      0.58725   1      7.74455
     10.86310      0.09018      1.29570   2      7.77119
      0.57211      9.20477      3.67105   2      7.77559
     -3.13842      4.61248     -3.05232   2      7.78096
      9.12404     -1.53735     -3.14015   2      7.79713
      9.12782      7.58155     -3.11915   2      7.80369
     11.37080      4.65651      0.57574   3      7.81008
      5.28051      4.62060     -7.28915   2      7.81512
      3.21434      4.62520     -7.43227   3      7.82179
      2.57830     10.70870     -0.56605   1      7.82346
     11.23460      4.63244     -1.40266   2      7.82932
      6.98739      1.72160      7.22709   2      7.84325
     -3.50987      0.07022     -0.35396   2      7.84815
     -2.57094      7.67014      0.60825   1      7.85904
      4.20754     -4.48479     -2.12896   2      7.86371
      7.72594      0.10696      6.33326   3      7.86537
      6.08342     -4.48860     -0.24649   2      7.86854
      9.65562      0.08530      4.50123   3      7.87216
      7.22033      4.66327      7.07723   2      7.87818
      2.67184     -2.86235      5.36808   2      7.89491
      9.22359      4.61381     -5.26225   3      7.90242
      8.88844     -2.87370     -0.99028   2      7.90613
     -1.40636     -2.87800      1.36408   2      7.90996
      4.81024     -2.88936     -4.99428   2      7.93461
      2.57853      0.10481      7.51043   3      7.95046
      8.66259      9.19115     -0.80208   2      7.96145
      4.58438      9.17549     -4.80609   2      7.98705
      9.86433      0.07994     -4.02911   3      7.99651
      6.21958     -4.46453      1.73192   3      8.02156
      3.13835     -4.47128      3.05222   2      8.02951
     -3.97642      1.68066      1.96265   2      8.03055
     11.46580      1.68711     -1.56888   2      8.03119
      0.93602     -4.49075      0.93069   2      8.04350
      4.64655      0.10154      7.65406   2      8.04986
      2.14137     -4.48019     -2.27209   3      8.05079
      8.79891      9.21234      1.17307   3      8.05843
      3.98215     10.81130     -1.93710   2      8.09191
     -3.74197      6.25003     -0.17951   2      8.16664
      7.81925     -2.86020      4.19091   2      8.18386
      7.38969      7.55832     -5.55440   2      8.19176
      0.10013     -1.53571      5.96414   2      8.19469
      7.38592     -1.56057     -5.57540   2      8.21837
      0.10390      7.58318      5.98514   2      8.22189
     -0.33717     -2.89151     -3.81711   2      8.22584
      1.17476     10.80170      0.80647   2      8.22592
      6.32217     10.80380     -0.37071   2      8.22782
      0.63872      0.06214     -6.85594   3      8.25655
      2.44599      9.20251      5.55628   2      8.28750
     -1.63222      9.18685      1.55227   2      8.29927
      4.51199      9.20204      5.69940   3      8.31445
      4.41445      6.28134      7.82850   2      8.32438
     -4.20762      4.62599      2.12887   2      8.34053
     -3.64820      0.05183     -2.32961   3      8.35650
      6.65038      9.17502     -4.66296   3      8.37317
      2.07292      4.66112      8.25440   2      8.38741
      1.07217     -4.46668      2.90910   3      8.38961
     -1.50551     -1.46226     -4.59393   1      8.40164
      7.59339      9.20465      4.37911   2      8.40310
     11.80010      1.60766      2.23978   1      8.42624
      2.91296     10.82480      3.24408   2      8.42599
     -0.56303      9.17334     -3.62891   2      8.43894
     -1.50174      7.65663     -4.57293   1      8.48045
     -0.63919      0.08100      6.85558   3      8.48929
      1.06772     -2.98354     -5.18841   1      8.49517
     -2.67338      3.00208     -5.37033   2      8.50037
      9.22413     -2.95223      2.81960   1      8.51046
      1.83999      1.71945      8.40427   2      8.51840
     -0.09780      7.56374     -5.94598   2      8.56165
     -0.10157     -1.55515     -5.96698   2      8.58560
     -2.23996     -1.52814      4.39539   2      8.60256
     -2.23619      7.59076      4.41639   2      8.63164
      4.07241     -4.50723     -4.10607   3      8.67163
      9.56124      3.04905      6.64170   2      8.67692
      8.15062     -4.49157     -0.10206   3      8.70576
      5.58354      1.61901      8.59814   1      8.70635
      5.04961      7.56589     -7.12315   2      8.72449
     -2.90511      7.55402     -3.20005   2      8.74319
     10.39490     -1.53141      3.60979   2      8.74421
      5.04584     -1.55300     -7.14415   2      8.74636
     -1.93306      4.62305     -6.25510   3      8.74894
     10.30160      4.67002      5.75693   3      8.75149
     -1.49590      9.20805      3.52743   3      8.77070
     -2.90889     -1.56487     -3.22105   2      8.77139
     10.39870      7.58748      3.63079   2      8.77299
      7.62143      3.00638     -7.72468   2      8.82436
      6.65651     10.72440      3.43795   1      8.85656
      8.79113      1.57849     -6.94541   1      8.86623
     11.69960      3.02204     -3.72067   2      8.86942
     -4.07635      3.09605     -3.99651   1      8.87786
      7.72570     10.71090     -1.74323   1      8.88366
     -4.07146      4.65006      4.10727   3      8.88995
      9.96180      2.99924     -6.15542   2      8.89230
     -2.47140      3.02196      6.56130   2      8.89253
      0.00675      4.66572      8.11128   3      8.90274
      2.00521     -4.50426     -4.25049   2      8.90720
      8.28575     -4.46913      1.87504   2      8.90880
     -0.93986     -4.48694     -0.95179   2      8.91638
     -2.44067      0.05672     -5.53514   2      8.93954
     -5.14555      3.10955      1.18468   1      8.94530
      5.01422     -4.47509      4.93470   2      8.94675
      6.98565     -1.51033      7.22222   2      8.95640
      8.15828      3.14302      8.01552   1      8.97402
      5.78612      0.06429     -8.03312   3      8.98209
      6.98942      7.60856      7.24322   2      9.01283
      3.01087      3.14087      9.19269   1      9.02084
      7.28878     -4.47804     -3.44926   3      9.05432
      2.47086     -2.88022     -6.55887   2      9.05814
     -2.67277      6.23652     -5.36070   2      9.08542
      9.72801      0.05875     -6.00426   2      9.11248
      3.74897     12.12950      0.22394   2      9.11849
      3.74143     -6.10830      0.18194   2      9.11936
      8.06036     10.82700      2.06691   2      9.12061
     10.62730     -2.84891      1.44914   2      9.12451
     11.46410     -1.54492     -1.57139   2      9.13710
     -1.07068     -2.95653      5.17395   1      9.13877
     -3.97431      7.56753      1.98114   2      9.13862
     11.46790      7.57398     -1.55039   2      9.13974
     -3.97808     -1.55137      1.96014   2      9.14069
      2.24396     10.78820     -4.37471   2      9.14826
      1.50910     10.72230      4.61513   1      9.16148
      9.79395      0.10369      6.47688   2      9.18727
      5.25297     10.81740      4.81048   2      9.18936
      6.21512     -2.98139     -6.36559   1      9.22782
     10.29330     -2.96574     -2.36158   1      9.22908
      5.14549     -6.00504     -1.19067   1      9.22996
     -0.00203      4.59601     -8.08908   3      9.23620
     -1.16525     10.80920     -0.75992   2      9.26552
      9.56185      6.28349      6.65133   2      9.28050
      2.71050      9.17776     -6.69132   2      9.30735
     -4.71740      0.06534      2.85157   3      9.34388
     -3.64207      1.60121      5.77131   1      9.35776
     10.72860      9.19068     -0.65896   3      9.36478
      7.62204      6.24082     -7.71505   2      9.38898
     -4.07592      6.13320     -3.99024   1      9.40733
     12.23260      4.64298      3.92294   3      9.40958
     11.79830     -1.42880      2.23691   1      9.41825
      5.15304     12.23270     -1.14868   1      9.42589
     11.70020      6.25648     -3.71104   2      9.44105
      2.56840      0.04048     -8.68797   3      9.44740
      9.96141      6.23168     -6.15046   2      9.45396
     -1.07499     -4.50938     -2.92890   3      9.46559
     -2.47179      6.25440      6.56626   2      9.46912
     -5.14511      6.14671      1.19094   1      9.47869
     10.86690      9.20907      1.31670   2      9.50663
      8.15871      6.18017      8.02178   1      9.52159
     -3.74574     -2.86887     -0.20051   2      9.53149
      7.08142     -4.47807      5.07912   3      9.53922
     11.80210      7.69009      2.25791   1      9.54106
     -3.50610      9.18912     -0.33296   2      9.54128
      1.40105     -6.10116     -1.38732   2      9.54228
      7.85414      0.06102     -7.88949   2      9.54308
      1.40860     12.13660     -1.34532   2      9.54629
      1.83825     -1.51248      8.39940   2      9.55427
      3.01130      6.17802      9.19896   1      9.56560
      5.47926     -6.08550      2.61669   2      9.56982
     13.20400      1.71025      0.86873   2      9.57108
      9.65939      9.20419      4.52223   3      9.59123
      1.84202      7.60641      8.42040   2      9.60570
      7.72971      9.22585      6.35426   3      9.60948
     11.93230      0.07667     -3.88548   2      9.61007
      4.41068     -2.83755      7.80750   2      9.61674
     -2.70519      0.08146      6.71246   2      9.62112
      5.48680     12.15230      2.65869   2      9.62433
     -5.48041      2.99279     -2.62389   2      9.64888
     12.97080      3.02840      3.02978   2      9.64911
      5.58171     -1.41744      8.59527   1      9.66537
      0.73619      2.98143     -8.98225   2      9.66532
      6.75421      3.03976      9.38814   2      9.66578
      9.86810      9.19884     -4.00811   3      9.67009
      2.58231      9.22370      7.53143   3      9.67777
      5.14538      4.59816     -9.26626   3      9.70264
      3.64750     10.69520     -5.74724   1      9.71894
     12.86930      1.59415     -2.94141   1      9.75415
      4.65032      9.22043      7.67506   2      9.75765
     -2.14419     -4.49587      2.25229   3      9.75903
      3.07818      4.60113     -9.41068   2      9.76682
     -0.00191     -6.00719     -0.01350   1      9.76809
      4.07629     -5.99153      3.99051   1      9.77258
      1.93402     -4.48022      6.25630   3      9.80025
     -5.57788      0.07350     -0.49758   3      9.79991
     13.30180      4.62947     -1.25824   3      9.80222
     -4.81178      3.02909      4.99204   2      9.80606
      5.58548      7.70145      8.61627   1      9.80687
      8.78930     -1.45796     -6.94828   1      9.82610
     13.43690      4.65191      0.71887   2      9.84322
      0.64249      9.18103     -6.83494   3      9.86022
      4.18000      1.71197      9.97066   2      9.86354
     -0.73357      3.04475      8.99605   2      9.86826
      3.30938      1.65579     -9.57690   2      9.88269
      8.79307      7.66093     -6.92728   1      9.89646
     12.73700      0.08791      3.18093   2      9.91302
      6.54846     -6.09901     -2.56450   2      9.92518
      6.55600     12.13880     -2.52250   2      9.93196
     -3.64443      9.17073     -2.30861   3      9.94255
      0.00563     12.23060      0.02850   1      9.95061
     -6.08349      4.62981      0.24639   2      9.96114
     -4.57907      0.08373      4.82723   2      9.96231
     -2.56910     10.70660      0.61112   1      9.96283
      7.15262     -4.50211     -5.42767   2      9.98797
      9.35495     -4.48264     -3.30614   2      9.99686
