natx =      362
    x       y        z       iph  
     -3.97264     10.79960      1.98365   2      7.69725
      6.31839      1.68496     -0.39171   2      7.72611
      6.09096     13.74920     -0.20449   2      7.73760
      9.22747      3.12951      2.83433   1      7.74461
      9.79772      9.22258      6.49788   2      7.79103
     -4.20762      4.62599      2.12887   2      7.79181
     -2.46763     12.14080      6.58230   2      7.79709
     -4.71363      9.18423      2.87257   3      7.79781
     -2.47140      3.02196      6.56130   2      7.80399
      4.08427     15.28340      4.03878   1      7.82060
      1.37679      9.21601     10.73750   2      7.82410
     -4.57529      9.20262      4.84823   2      7.82492
      3.44279      9.21555     10.88060   3      7.83005
     10.16540      4.64595      3.77852   2      7.84840
     -0.56303      9.17334     -3.62891   2      7.85732
      9.23124     12.24840      2.85533   1      7.85906
      2.44221      0.08361      5.53528   2      7.86637
     -0.33339      6.22738     -3.79611   2      7.86670
      0.56834      0.08588      3.65005   2      7.87471
     -3.00226      4.63655     -1.07391   3      7.89367
      1.83999      1.71945      8.40427   2      7.89448
      8.05659      1.70810      2.04591   2      7.90741
     -2.23822      1.70380      4.40026   2      7.90854
     -1.07122      4.60951     -2.90790   3      7.90850
     -2.56510      9.22155      8.70861   3      7.90946
      3.97838      1.69244     -1.95810   2      7.93489
     -2.00151     13.76440      4.27140   2      7.95552
      4.07618      4.61166     -4.08507   3      7.99289
     -3.20962      4.63653      7.45447   3      7.99838
     -2.13665     13.74190      2.29429   3      8.01161
      2.07670     13.78000      8.27540   2      8.02145
     10.63100      6.26998      1.47014   2      8.02953
     -4.81116      6.26353      5.00167   2      8.03176
      5.71574      0.08803      2.47288   2      8.04816
      4.50821      0.08315      5.67840   3      8.05573
      0.43001      0.06749      1.67440   3      8.07675
      3.51141      0.07011      0.35410   2      8.07917
      2.67939     15.37540      5.41008   2      8.08313
      2.00898      4.61463     -4.22949   2      8.09086
     10.40040     10.81950      3.63330   2      8.16425
      6.98739      1.72160      7.22709   2      8.18474
     -0.73357      3.04475      8.99605   2      8.19220
      6.55600     12.13880     -2.52250   2      8.19428
     -0.72980     12.16360      9.01705   2      8.21800
      6.55223      3.01989     -2.54350   2      8.22225
     -1.16902      1.69029     -0.78092   2      8.22481
      0.34001     15.38460      3.84549   2      8.22752
      5.48742     15.38670      2.66832   2      8.22850
      6.01600      4.65433     10.28130   3      8.23816
      4.21509     13.75300     -2.08697   2      8.24713
      2.14892     13.75760     -2.23009   3      8.27635
      2.24396     10.78820     -4.37471   2      8.28404
      8.29330     13.76870      1.91704   2      8.29799
     10.30160      4.67002      5.75693   3      8.33664
     10.86690      9.20907      1.31670   2      8.34269
     -0.93232     13.75080     -0.90979   2      8.36106
      4.58438      9.17549     -4.80609   2      8.36830
      3.74859     15.36190      0.22890   2      8.37388
      8.15828      3.14302      8.01552   1      8.37534
      0.01052     13.78460      8.13228   3      8.40816
     -5.14511      6.14671      1.19094   1      8.43744
      5.57741      0.06964      0.49722   3      8.43937
      5.58354      1.61901      8.59814   1      8.45853
      7.22410     13.78220      7.09823   2      8.47370
      9.32951      7.60099      8.81198   2      8.50012
      7.29255      4.64085     -3.42827   3      8.50661
      8.16205     12.26190      8.03652   1      8.50811
      4.81401      6.22953     -4.97329   2      8.53938
     -2.57288      1.58770      0.59012   1      8.55294
      6.75421      3.03976      9.38814   2      8.56210
      6.75798     12.15870      9.40914   2      8.58578
      8.89638     12.13160     -0.95323   2      8.60222
      2.57853      0.10481      7.51043   3      8.62697
      8.89260      3.01275     -0.97423   2      8.63160
     -2.90511      7.55402     -3.20005   2      8.67716
     -1.49967      0.08915      3.50643   3      8.70813
      1.60681      3.03761     10.56530   2      8.72496
      1.07149      6.13535     -5.16742   1      8.72795
     -3.64443      9.17073     -2.30861   3      8.73173
      8.15816     13.74620     -0.06007   3      8.73380
      9.56124      3.04905      6.64170   2      8.74333
     -3.73881     12.13450     -0.16814   2      8.74412
      1.61058     12.15650     10.58630   2      8.74654
      8.59019      9.21770      9.70341   3      8.75666
      9.56501     12.16790      6.66269   2      8.77076
     -3.74258      3.01559     -0.18914   2      8.77360
      0.00606     15.26770      0.03477   1      8.80979
     -0.96530      7.59669     11.16630   2      8.82435
     -2.13610      6.17587     10.37610   1      8.85556
      4.64655      0.10154      7.65406   2      8.86690
     -5.04351      7.58103      7.16232   2      8.86963
     -1.06313     15.28130      5.21595   1      8.87794
     10.73290      7.70360      7.43909   1      8.87869
     10.72860      9.19068     -0.65896   3      8.88025
      6.65038      9.17502     -4.66296   3      8.88404
      9.12782      7.58155     -3.11915   2      8.89227
     -3.30539      7.60426      9.59757   2      8.89256
      7.58962      0.08576      4.35811   2      8.91596
      9.09620      4.65946      8.95971   2      8.92099
     11.80210      7.69009      2.25791   1      8.94536
     -0.32924     12.11380     -3.78006   2      8.95591
     -1.63599      0.06796      1.53127   2      8.95634
      0.86859      4.65218     11.45850   3      8.96543
     -1.50174      7.65663     -4.57293   1      8.97247
      1.63754      0.07237     -1.53113   2      8.99626
     -0.33301      2.99494     -3.80106   2      9.01265
      3.64566      7.65878     -5.75011   1      9.01933
      4.18000      1.71197      9.97066   2      9.02818
     -0.63919      0.08100      6.85558   3      9.06152
     -1.39882     15.35980      1.40607   2      9.06993
     -3.07448      4.65897      9.43158   2      9.09855
      9.33118     10.83300      8.81448   2      9.09948
      2.91499     16.71180      3.26021   2      9.11909
      2.90744     -1.52599      3.21821   2      9.11875
      5.15347     15.26990     -1.14241   1      9.11940
     -4.80800     12.14800      5.01304   2      9.13697
     10.63040      3.03554      1.46051   2      9.13874
     10.63420     12.15440      1.48151   2      9.14012
     -4.81178      3.02909      4.99204   2      9.14029
      1.40921     15.37110     -1.33569   2      9.14806
     -3.97642      1.68066      1.96265   2      9.16633
      7.72193      1.59200     -1.76423   1      9.17520
      4.41822     15.40020      7.84950   2      9.19151
      0.43613      1.61686      9.77531   1      9.19567
     -3.13842      4.61248     -3.05232   2      9.22287
     -3.64207      1.60121      5.77131   1      9.23346
      1.50350     -1.43310      4.59126   1      9.23450
     -2.90345     10.78600     -3.19754   2      9.24321
      6.66051      9.23936     11.53540   3      9.25193
      7.82679     15.37760      4.23291   2      9.26037
      3.95257     13.77620     10.15790   2      9.33758
     11.37080      4.65651      0.57574   3      9.34231
     -4.06769     13.76900      4.12827   3      9.36175
     10.29710      6.15316     -2.34058   1      9.36778
     -0.96363     10.82870     11.16880   2      9.40039
     -5.57411      9.19239     -0.47658   3      9.40031
      4.08496      4.68138     12.11530   3      9.41498
      1.51104     16.80470      4.63326   1      9.42150
     10.73470     10.74010      7.44196   1      9.42216
      7.72594      0.10696      6.33326   3      9.42298
     -5.04184     10.81310      7.16483   2      9.43579
     -5.14555      3.10955      1.18468   1      9.44623
      9.12956     10.81350     -3.11428   2      9.45544
     -3.30364     10.83620      9.60244   2      9.46772
     -4.20384     13.74490      2.14987   2      9.46888
     11.80390     10.72650      2.26078   1      9.47928
     -1.49991     10.69310     -4.57006   1      9.48959
     -5.14177     12.22840      1.20568   1      9.51183
     -1.19861      4.65516     11.31410   2      9.52507
     10.39660      1.70061      3.61230   2      9.53347
      3.64750     10.69520     -5.74724   1      9.53522
     -1.06745     13.72840     -2.88690   3      9.53957
      5.25507     16.70420      4.82897   2      9.54150
     10.16920     13.76480      3.79952   2      9.54392
      5.24753     -1.53356      4.78697   2      9.54692
      4.81817     12.11600     -4.95724   2      9.55380
     -2.99849     13.75540     -1.05291   3      9.55636
      1.17687     16.68860      0.82496   2      9.56924
     -6.55000      6.23874      2.56225   2      9.58157
     -0.43048      0.07565     -1.67476   3      9.58223
      4.81439      2.99709     -4.97824   2      9.60549
     -5.27681      4.63950      7.31005   2      9.60932
      4.07995     13.73060     -4.06407   3      9.61116
      1.16932     -1.54922      0.78296   2      9.62507
      9.35872      4.63625     -3.28514   2      9.63720
     -6.31440      7.57510      0.41238   2      9.64897
     12.13680      7.61071      6.06604   2      9.64900
     -3.20584     13.75540      7.47547   3      9.66149
      5.92023      7.62207     12.42440   2      9.66571
     -0.09780      7.56374     -5.94598   2      9.66538
      2.24019      1.66930     -4.39571   2      9.68642
      2.01276     13.73350     -4.20849   2      9.69442
      1.07106      3.09820     -5.17368   1      9.71395
      1.51311      9.23721     12.71260   3      9.71636
      3.01507     15.29690      9.21996   1      9.75379
     -6.21431      6.16021      6.37213   1      9.75418
      1.07483     12.21710     -5.15268   1      9.75592
      8.79514      0.09345      1.15207   3      9.75782
      6.65090     -1.43095      3.41408   1      9.76948
      3.58112      9.23394     12.85620   2      9.77917
     -6.64331      9.20590      4.70460   3      9.79998
     12.23260      4.64298      3.92294   3      9.80085
     11.46790      7.57398     -1.55039   2      9.80588
     -2.13653      3.13872     10.36990   1      9.80651
      2.57269     -1.44660     -0.58992   1      9.82269
     -6.77963      9.18470      2.72945   2      9.83397
      4.71693      0.07780     -2.85193   3      9.84046
      3.34525      6.29485     13.00970   2      9.86605
      7.38969      7.55832     -5.55440   2      9.86824
      2.47463      6.23867     -6.53787   2      9.87987
      6.01977     13.77320     10.30230   3      9.88690
     -2.13276     12.25760     10.39090   1      9.91726
      0.10767     16.70210      6.00614   2      9.92458
     -6.08349      4.62981      0.24639   2      9.93177
      0.10013     -1.53571      5.96414   2      9.93263
      6.65845     16.80680      3.45608   1      9.94925
      2.58024     16.79120     -0.54792   1      9.95300
     -0.50086      0.09939      8.83124   2      9.95317
     12.74080      9.20680      3.20193   2      9.96127
      9.23168     15.28560      2.86160   1      9.96346
     10.30530     13.78890      5.77793   3      9.97550
     11.23460      4.63244     -1.40266   2      9.97933
