# # Li2IrO3_O_Kedge                                              FEFF 9.6.4  
# # POT  SCF 100  8.0000   0, screened core-hole, AFOLP (folp(0)= 1.300)
# # Abs   Z= 8 Rmt= 1.012 Rnm= 1.076 K  shell
# # Pot 1 Z=77 Rmt= 1.335 Rnm= 1.421
# # Pot 2 Z= 8 Rmt= 1.012 Rnm= 1.076
# # Pot 3 Z= 3 Rmt= 1.265 Rnm= 1.332
# # Gam_ch=1.559E-01 H-L exch Vi= 3.000E-01 Vr= 1.000E+00
# # Mu=-7.803E+00eV kf=2.219E+00 Vint=-1.512E+01eV Rs_int= 1.634
# FMS rfms= 9.9000
# # PATH  Rmax= 0.100,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   5.00000E-01
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           4.8612E-03
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
     524.716    -13.413  -1.100  7.17615E-02  5.96731E-02  1.20884E-02
     525.516    -12.613  -1.000  1.03189E-01  8.52301E-02  1.79586E-02
     526.240    -11.889  -0.900  1.33061E-01  1.08919E-01  2.41420E-02
     526.888    -11.241  -0.800  1.72293E-01  1.39049E-01  3.32444E-02
     527.460    -10.670  -0.700  2.27992E-01  1.80110E-01  4.78816E-02
     527.955    -10.175  -0.600  3.08752E-01  2.36920E-01  7.18328E-02
     528.374     -9.756  -0.500  4.22667E-01  3.13757E-01  1.08911E-01
     528.717     -9.413  -0.400  5.67183E-01  4.09555E-01  1.57628E-01
     528.984     -9.146  -0.300  7.16593E-01  5.11499E-01  2.05094E-01
     529.137     -8.992  -0.223  8.11283E-01  5.80863E-01  2.30420E-01
     529.326     -8.803   0.000  9.21297E-01  6.72201E-01  2.49096E-01
     529.515     -8.614   0.223  1.00584E+00  7.63089E-01  2.42748E-01
     529.704     -8.425   0.315  1.05004E+00  8.45944E-01  2.04094E-01
     529.893     -8.236   0.386  1.04999E+00  9.16303E-01  1.33689E-01
     530.082     -8.047   0.445  1.01219E+00  9.73319E-01  3.88663E-02
     530.098     -8.032   0.450  1.00774E+00  9.77480E-01  3.02644E-02
     530.279     -7.851   0.500  9.47348E-01  1.01999E+00 -7.26424E-02
     530.479     -7.651   0.550  8.73415E-01  1.05670E+00 -1.83284E-01
     530.698     -7.431   0.600  8.02913E-01  1.08732E+00 -2.84407E-01
     530.936     -7.193   0.650  7.54283E-01  1.11216E+00 -3.57876E-01
     531.193     -6.936   0.700  7.42747E-01  1.13182E+00 -3.89069E-01
     531.470     -6.660   0.750  7.80712E-01  1.14699E+00 -3.66282E-01
     531.765     -6.365   0.800  8.81820E-01  1.15839E+00 -2.76566E-01
     532.079     -6.050   0.850  1.06027E+00  1.16662E+00 -1.06356E-01
     532.413     -5.717   0.900  1.31492E+00  1.17225E+00  1.42669E-01
     532.765     -5.365   0.950  1.60352E+00  1.17573E+00  4.27793E-01
     533.136     -4.993   1.000  1.85250E+00  1.17746E+00  6.75042E-01
     533.527     -4.603   1.050  2.01625E+00  1.17776E+00  8.38484E-01
     533.936     -4.193   1.100  2.08867E+00  1.17692E+00  9.11754E-01
     534.365     -3.764   1.150  2.08280E+00  1.17515E+00  9.07655E-01
     534.813     -3.317   1.200  2.06479E+00  1.17265E+00  8.92139E-01
     535.280     -2.850   1.250  2.06699E+00  1.16958E+00  8.97414E-01
     535.765     -2.364   1.300  1.97075E+00  1.16608E+00  8.04672E-01
     536.270     -1.859   1.350  1.70771E+00  1.16224E+00  5.45461E-01
     536.794     -1.336   1.400  1.44293E+00  1.15818E+00  2.84748E-01
     537.337     -0.793   1.450  1.33600E+00  1.15396E+00  1.82044E-01
     537.899     -0.231   1.500  1.35275E+00  1.14965E+00  2.03101E-01
     538.480      0.350   1.550  1.43907E+00  1.14531E+00  2.93767E-01
     539.080      0.950   1.600  1.57487E+00  1.14097E+00  4.33897E-01
     539.699      1.570   1.650  1.71907E+00  1.13667E+00  5.82393E-01
     540.337      2.208   1.700  1.83425E+00  1.13245E+00  7.01802E-01
     540.994      2.865   1.750  1.82263E+00  1.12831E+00  6.94314E-01
     541.671      3.541   1.800  1.61940E+00  1.12428E+00  4.95113E-01
     542.366      4.237   1.850  1.32154E+00  1.12037E+00  2.01164E-01
     543.080      4.951   1.900  1.09482E+00  1.11659E+00 -2.17706E-02
     543.814      5.684   1.950  9.84108E-01  1.11294E+00 -1.28827E-01
     544.566      6.437   2.000  9.66339E-01  1.10941E+00 -1.43067E-01
     545.338      7.208   2.050  1.00229E+00  1.10600E+00 -1.03716E-01
     546.128      7.999   2.100  1.03666E+00  1.10272E+00 -6.60623E-02
     546.938      8.809   2.150  1.04447E+00  1.09955E+00 -5.50806E-02
     547.767      9.637   2.200  1.01271E+00  1.09648E+00 -8.37689E-02
     548.614     10.485   2.250  9.30170E-01  1.09350E+00 -1.63333E-01
     549.481     11.352   2.300  8.51119E-01  1.09060E+00 -2.39483E-01
     550.367     12.238   2.350  8.13149E-01  1.08777E+00 -2.74617E-01
     551.272     13.142   2.400  8.15554E-01  1.08498E+00 -2.69427E-01
     552.196     14.066   2.450  8.42435E-01  1.08223E+00 -2.39795E-01
     553.139     15.009   2.500  8.82984E-01  1.07950E+00 -1.96512E-01
     554.101     15.971   2.550  9.33636E-01  1.07676E+00 -1.43128E-01
     555.082     16.952   2.600  9.86330E-01  1.07402E+00 -8.76868E-02
     556.082     17.953   2.650  1.02919E+00  1.07124E+00 -4.20474E-02
     557.101     18.972   2.700  1.04861E+00  1.06840E+00 -1.97916E-02
     558.139     20.010   2.750  1.05003E+00  1.06550E+00 -1.54707E-02
     559.197     21.067   2.800  1.06325E+00  1.06252E+00  7.36892E-04
     560.273     22.144   2.850  1.11636E+00  1.05943E+00  5.69363E-02
     561.368     23.239   2.900  1.21128E+00  1.05622E+00  1.55055E-01
     562.483     24.353   2.950  1.31109E+00  1.05289E+00  2.58201E-01
     563.616     25.487   3.000  1.35505E+00  1.04941E+00  3.05640E-01
     564.769     26.639   3.050  1.29790E+00  1.04577E+00  2.52131E-01
     565.940     27.811   3.100  1.17975E+00  1.04196E+00  1.37789E-01
     567.131     29.001   3.150  1.07688E+00  1.03797E+00  3.89049E-02
     568.341     30.211   3.200  1.01072E+00  1.03380E+00 -2.30725E-02
     569.569     31.440   3.250  9.72657E-01  1.02942E+00 -5.67601E-02
     570.817     32.688   3.300  9.53547E-01  1.02484E+00 -7.12904E-02
